postUrl,sharedPostUrl,type,imgUrl,postContent,likeCount,commentCount,repostCount,postDate,viewCount,action,profileUrl,timestamp,postTimestamp,videoUrl,sharedJobUrl
https://www.linkedin.com/feed/update/urn:li:activity:6889761286444474368,,Video (LinkedIn Source),https://media.licdn.com/dms/image/C5605AQEOH_TY560VUA/videocover-low/0/1642647087231?e=1723244400&v=beta&t=OpLJ4IwKyVA92irPulrow35Tndblgm2z4RkBmxaLV6Y,"Are you going to be attending the global vegan business conference and networking event next weekend?

If you haven't booked your ticket yet, enter the coupon code ""compass"" when you purchase for a 10% discount: https://lnkd.in/gi47pY2S",3,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:20.104Z,2022-01-20T02:51:36.263Z,blob:https://www.linkedin.com/e41cdf8f-8b8f-458d-916b-38de5cb028de,
https://www.linkedin.com/feed/update/urn:li:activity:6889761248104337408,,Video (LinkedIn Source),https://media.licdn.com/dms/image/C5605AQGD7lk2Wle0lw/videocover-low/0/1642647077561?e=1723244400&v=beta&t=tj9WeoGPdiE6jQa0e7z4Wcqayj26IPlTg7x4mNqoyJM,"Are you going to be attending the global vegan business conference and networking event next weekend?

If you haven't booked your ticket yet, enter the coupon code ""compass"" when you purchase for a 10% discount: https://lnkd.in/gi47pY2S",2,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:20.105Z,2022-01-20T02:51:27.122Z,blob:https://www.linkedin.com/7ea7a6ea-2a33-4507-94bd-3b7fce4ada07,
https://www.linkedin.com/feed/update/urn:li:activity:6889760846671679488,,Video (LinkedIn Source),https://media.licdn.com/dms/image/C5605AQHKZfDg_WySHg/videocover-low/0/1642646984605?e=1723244400&v=beta&t=j58Rn64UQjFXiSQgIAheBhndsArWEcAKOjYOScbd_Ww,"Are you going to be attending the global vegan business conference and networking event next weekend?

If you haven't booked your ticket yet, enter the coupon code ""compass"" when you purchase for a 10% discount: https://lnkd.in/gi47pY2S",0,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:20.106Z,2022-01-20T02:49:51.413Z,blob:https://www.linkedin.com/0ece49ea-bf58-47c1-877d-ea539cd93e34,
https://www.linkedin.com/feed/update/urn:li:activity:6889085271804121088,,Image,https://media.licdn.com/dms/image/C5622AQGURGIuHLfiHA/feedshare-shrink_800/0/1642485917025?e=1725494400&v=beta&t=rfgMqWoVoEgQe_5jnRvKu385qVl5SpQf08bWQQCbX9w,"If your vegan business only sells to vegans, you're selling less than a fifth of what you could be 😲

Not convinced? Listen to this podcast episode and in less than ten minutes you will be 👇

https://lnkd.in/gUEUpebz",15,11,1,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:20.107Z,2022-01-18T06:05:21.813Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6889075485586944001,,Video (LinkedIn Source),https://media.licdn.com/dms/image/C5605AQEHtlQLOfzzYQ/videocover-low/0/1642483582015?e=1723244400&v=beta&t=O0zNvHYRp6payH3C-PT3sqxp4-BwxEX34AeDqnICGh4,"Who else is going to the vegan business conference next weekend? 

If you still haven't got your ticket yet, use the coupon code ""COMPASS"" to get a 10% discount 

https://lnkd.in/gi47pY2S",0,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:20.109Z,2022-01-18T05:26:28.597Z,blob:https://www.linkedin.com/be59920e-cbf1-4732-9fd4-78b69f568d4f,
https://www.linkedin.com/feed/update/urn:li:activity:6886178831842078720,,Image,https://media.licdn.com/dms/image/C5622AQH9Q29GeVPh6g/feedshare-shrink_800/0/1641792971934?e=1725494400&v=beta&t=6lF4bKaPr7Bg3XM3xVCyYmu-ht9V5CUWxAWgwS_5SAM,"Want to learn from and network with vegan business owners from companies like Beyond Meat & Veggie Grill? 🌱

Then join us at the VEGPRENEUR Summit, the 2-day virtual conference and networking event for vegan business owners!

Designed for entrepreneurs, investors, thought-leaders, and plant-based enthusiasts, this summit is the perfect opportunity to network with and learn from successful vegan business owners about topics such as:

✅ How established and emerging plant-based founders and investors got their start across industries

✅ Practical strategies and tips on how you can launch, fund, and grow your own venture or investment fund successfully!

✅ Networking and discovering opportunities in the plant-based and sustainable farming, fashion, food, tech, CPG, beauty, and wellness space

✅ Investment strategies for the exploding plant-based market through public stocks and private startup funding

🚨Enter the coupon code “COMPASS” to get your ticket 10% cheaper when you checkout today! 🚨

Buy your ticket here: 
https://lnkd.in/gi47pY2S",10,4,1,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:20.112Z,2022-01-10T05:36:12.527Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6884967774431662081,,Image,https://media.licdn.com/dms/image/C5622AQGwnhcodCOLiA/feedshare-shrink_800/0/1641504232442?e=1725494400&v=beta&t=6IUWSlik3NUAwqRrGRnjNxnQKLOvfB8OzxZfDeRYRHQ,Anyone else feel personally attacked by this highly relatable content? 🤣,8,4,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:20.113Z,2022-01-06T21:23:53.940Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6884358370262958080,,Image,https://media.licdn.com/dms/image/C5622AQFin6PhsKUz2w/feedshare-shrink_800/0/1641358940040?e=1725494400&v=beta&t=KbFSaqqTXKsA0MxUYkZMZjSL14KZOlpbjFdr4J5vz2s,"Evie passed away today and I wish people understood how sad that is. 

She was so full of love and it sucks that so many people never got a chance to find that out because they judged her based on the lies society told them about her species.

She lived a long happy life and died a painless death so I'm very grateful for that. 

But I'm still blown away by the complete ignorance of most people when it comes to rats. 

Even in the waiting room at the vets today, right before she was euthanised some Karen told me she was gross and refused to even sit next to us.

She literally couldn't even seen Evie (who was in a transport box), she just asked me what was in the box and when I replied ""my pet rat"" she went straight into full-on Karen-mode.

Evie had far more kindness and intelligence than anyone who lets society tell them which species to love and which to hate. 

Rest in peace Evie & Zion 💔",20,5,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:20.115Z,2022-01-05T05:02:20.664Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6883588980684787712,,Image,https://media.licdn.com/dms/image/C5622AQHr1osvyeuMLg/feedshare-shrink_800/0/1641175503034?e=1725494400&v=beta&t=DFZX6xEXtgEhhAxHeq4YfdKpvuc9dKVLaK5ARTZ6nkk,"This vegan business made $5-11 for every $1 they spent on advertising after just one month of working with us. They also ranked for 173 more keywords on Google and reached an all-time high for monthly sales.

Read more about how we achieve consistent returns on investment for vegan businesses here 👇
https://lnkd.in/gQ8-exkq",17,2,1,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:20.117Z,2022-01-03T02:05:03.894Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6878133894319878144,,Image,https://media.licdn.com/dms/image/C5622AQFgDnW2snUuzA/feedshare-shrink_800/0/1639874908778?e=1725494400&v=beta&t=i7ZpWWdOrPW-NwkOvC9z1tJI8r27F_kw2Tk2J9MeDTw,"The industry standard average click through rate for email marketing is only 2%. My average is more than ten times higher at nearly 30%.

The industry standard open rate for emails is only 12%. Mine is closer to 50%.

How do I achieve conversion rates that are so much higher than the industry standard? By deeply understanding my audiences pain points, promising to deliver real value that addresses those problems, and most importantly, actually delivering on that promise!

I always keep the tone conversational and I prioritise long term relationship building over immediate sales in the short term. I automate the bulk of the work while having systems in place that alert me whenever a subscriber needs that human touch to re-engage them and I work in a niche I'm genuinely passionate about full of people I genuinely want to connect with.

The pushy, spammy mass email blasts that the email marketing industry is notorious for simply don't work. But if you're a business owner or busy marketer, you probably don't have the time to always manually reach out to people one-on-one. 

That's why you need a smart hybrid approach that integrates the best of both worlds. If you need help getting that set up so that you can results like mine, feel free to send me a message.",4,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:20.119Z,2021-12-19T00:48:29.954Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6875128752918155264,,Text,,"I'm the owner of a vegan digital marketing agency and I'm writing a completely free and comprehensive guide to marketing vegan businesses online. I'm giving it away for free because I want vegan businesses to all have a competitive advantage against the industries that hurt animals.

So who wants a free copy of it and what do you need help with the most when it comes to your digital marketing? If you've ever had any questions about marketing but you haven't been able to afford a consultant, this is your chance to get those questions answered for free.",18,36,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:20.120Z,2021-12-10T17:47:08.411Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6873818191341121536,,Text,,"🌱 ATTENTION: VEGAN BUSINESS OWNERS 🌱

I'm the owner of a vegan digital marketing agency and I'm writing a completely free and comprehensive guide to marketing vegan businesses online. I'm giving it away for free because I want vegan businesses to all have a competitive advantage against the industries that hurt animals.

So who wants a free copy of it and what do you need help with the most when it comes to your digital marketing? If you've ever had any questions about marketing but you haven't been able to afford a consultant, this is your chance to get those questions answered for free.

#vegan #veganbusiness #vegancompany #veganlife #veganfood #veganism #vegancommunity #veganproducts #veganuary #vegandiet #veganlifestyle #veganbrand",3,2,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:20.123Z,2021-12-07T02:59:26.182Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6873817628503289856,,Text,,"I'm the owner of a vegan digital marketing agency and I'm writing a completely free and comprehensive guide to marketing vegan businesses online. I'm giving it away for free because I want vegan businesses to all have a competitive advantage against the industries that hurt animals.

So who wants a free copy of it and what do you need help with the most when it comes to your digital marketing? If you've ever had any questions about marketing but you haven't been able to afford a consultant, this is your chance to get those questions answered for free.",0,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:20.124Z,2021-12-07T02:57:11.991Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6873817427499655168,,Text,,"I'm the owner of a vegan digital marketing agency and I'm writing a completely free and comprehensive guide to marketing vegan businesses online. I'm giving it away for free because I want vegan businesses to all have a competitive advantage against the industries that hurt animals.

So who wants a free copy of it and what do you need help with the most when it comes to your digital marketing? If you've ever had any questions about marketing but you haven't been able to afford a consultant, this is your chance to get those questions answered for free.",0,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:30.857Z,2021-12-07T02:56:24.068Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6873023571132768256,,Image,https://media.licdn.com/dms/image/C4E22AQHawljdYwQ_OA/feedshare-shrink_800/0/1638656513435?e=1725494400&v=beta&t=FbtdXZa3Zs3wYFFCaetI6torrzHE7tNaOm7bCP0HnSw,"❌ Expectation: I can't afford to market my business on social media
✅ Reality: Social media is the only way you can afford to market it",1,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:30.858Z,2021-12-04T22:21:53.961Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6872582468780781568,,Image,https://media.licdn.com/dms/image/C4E22AQEt8fB_wBOJHQ/feedshare-shrink_800/0/1638551346305?e=1725494400&v=beta&t=BJIf0BYvo4kplFtp3RpU_bsVj3Xwt05JXabwdO2pWDc,"If you've been on a Zoom call with me there's probably a good chance you've already seen Avra sitting on my lap during one of our meetings.

What you might not know though is that this dog has been through hell. She was beaten, abandoned and malnourished, living as a stray before ending up in the pound before I adopted her.

You would never imagine she's been through so much though because she's such a happy, loving, loyal and trusting dog.

She reminds me every day that we always have the choice to respond with love, no matter how much the world has hurt us.",42,3,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:30.859Z,2021-12-03T17:09:06.965Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6872356958981169152,https://www.linkedin.com/feed/update/urn:li:activity:6872356836381646848/,Poll,,"Is your business effectively implementing all of these strategies? If not, which strategy is getting neglected?",2,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:30.860Z,2021-12-03T02:13:01.239Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6872356915943391232,https://www.linkedin.com/feed/update/urn:li:activity:6872356836381646848/,Poll,,"Is your business effectively implementing all of these strategies? If not, which strategy is getting neglected?",0,0,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:30.860Z,2021-12-03T02:12:50.978Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6872356836381646848,,Poll,,"Is your business effectively implementing all of these strategies? If not, which strategy is getting neglected?",2,0,2,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:30.861Z,2021-12-03T02:12:32.009Z,,
https://www.linkedin.com/feed/update/urn:li:activity:6872335786000359424,https://www.linkedin.com/feed/update/urn:li:activity:6871974868695474176/,Image,https://media.licdn.com/dms/image/C4E22AQF8EVo0t9W1aw/feedshare-shrink_800/0/1638406483243?e=1725494400&v=beta&t=ISVZGoOyPCBjo_W8ox1PU59YHbxNBpApQ25RLw1IfSc,"If more than a decade of animal rights activism has taught me anything, it's the importance of marketing.

When I was 12 years old I was the youngest radio broadcaster in New Zealand hosting a show about animal rights (top left). When I was 19 I moved to Australia to work full time as the outreach manager for Vegan Outreach (top right). 

And now at 26 years old, I run my own digital marketing agency set up specifically to help vegan and ethical businesses to expand and grow. 

On a personal level, I was able to use these skills to get widespread mainstream media coverage across some of the biggest radio and TV stations in New Zealand (in addition to running highly cost effective social media advertisements at the same time) that resulted in raising $4,000 for a charity fundraising event (bottom pic).

And for clients, I have been able to slash their cost per result on ad spend by as much as 700%

The reason I can get these kind of results is because I realised a very long time ago that to be successful as an activist, I had to learn everything there was to learn about marketing.

When I was 12, I needed to know how to market my radio show so that I could reach as many people as possible with the animal rights message. 

The podcast for that show went on to become the single most downloaded show on the entire radio station and many people told me they went vegan after listening to it.

When I was 19, I needed to know how to craft the marketing message of the leaflets we distributed, how to market the organisation to encourage more people to volunteer and how to market veganism to people who stopped to chat while we were leafleting. 

On an average day of leafleting I would have multiple people tell me they went vegan after reading a leaflet I handed them and I was able to mobilize more volunteers than anyone else within my organisation.

And now at 26 years old, I use those same marketing skills to grow and expand vegan and ethical businesses. 

Because I know that every vegan product that gets sold is another animal saved. I know that by using my talents to give vegan businesses the very best in digital marketing for a fraction of the cost they would pay anywhere else, then together we can save a lot more animals than either of us could on our own.

#vegan #veganbusiness #animalrights #animalactivism #activism #ethicalbusiness #ethicalbrand #vegancompany #digitalmarketing #socialmedia #marketing",3,2,0,2yr,,Post,https://www.linkedin.com/in/sam-tucker-vegan/,2024-08-02T22:57:30.867Z,2021-12-03T00:48:53.207Z,,
