baslik,text,label
vegan,"kendi ciftliginde hayvanlara adaletli bir sekilde davranan, cevreye ve hayata saygili et yiyen kisi mi daha cok vegandir yoksa avocado, badem vb. buyuk cogunlugu hayvan istimari sonucu uretilen besinleri tuketen, hayvansal urunleri ile meshur restoranlarda vegan secenekleri yiyen kisi mi daha vegandir? bu ilgili ""vegan"" kisinin ilgili et obur kisiyi vegan olmadigi icin suclamasi elbette ahmakcadir. bu asamada, sorgulanmasi gereken ahlaki seviye degil ahlaki tutarliliktir. -antitez olarak sunduğu hayvan istismarı içeren avokado ve bademlerden kast ettiği şey, bu bitkileri tozlaşmayı sağlamak için arıların ticari olarak üretilmesi. gerekirse hiç avokado ve badem yemeyiz olur biter. binlerce alternatif var. veganizm zaten yüzde 100 zararsız bir felsefe olduğunu iddia etmiyor. sadece zararı en az düzeye indirme ilkesini benimseyenler vegan oluyor. keşke yüzde 100 zararsızlık mümkün olsa. ama yüzde 100 zararsızlık mevcut değil diye, zararı, misal yüzde 70 seviyelerine çekmekten kaçınmak asıl ahlaki tutarsızlık ve ahmaklık. üstelik hayvanlara zarar vermek için hiçbir geçerli sebebimiz yok. üstelik bu zararı çevreye yıkım pahasına yapıyor, böylece zararı katlıyoruz. örneğin: bir müzeye saldıran vandalların tarihi eserleri parçaladığını düşünelim. bu kişilerin müzede bulunan 100 adet tarihi eserin 60 tanesini paramparça ettiklerini varsayalım ve bu kişileri durdurmak inisiyatifimiz dahilinde olsun. şu durumda kalan 40 adet tarihi eseri kurtarmaz mıydık? ayrıca, hayvansal ürünleriyle ünlü restoranlarda vegan menü sipariş edenler de vegandır. çünkü et sipariş etmeyerek bir hayvana zarar verilmesine sebep olmamıştır. standart restoran dendiği zaman, zaten mutfağın mutfağı kavramı düşünülmeli. mezbahalar göz ardı edilemez. şiddetten gelen hayvan bedenlerini parayla satan bir mekana para kazandırmak elbet etik değil. ama etik kavramı da kişiden kişiye don lastiği gibi esneyebilir. fakat restoranın et servisi etmesi en çok o işletmenin kendisini ve et sipariş veren müşterileri , hatta servis yapanları bağlar. et yemek arka planındaki şiddet yükünden dolayı kişinin kendisini bağlar. çünkü hayvanı yediğinde ölüm korkusunu ve acısını da yer. yediği parçalara işleyen o negatif enerjiyi alır. (evet, bu söylemler ortodoks bilime aykırı. ama evren sadece görebildiğimizden ibaret değil) -bir vegan kurtlar sofrasında da hayvan yemediği sürece vegandır. bu şekilde çarpıtarak nereye varmak istiyorsunuz anlamak mümkün değil. aslolan bireysel olarak zarar vermemek. bunun neresini anlamıyorsunuz hâlâ? toplumsal bilincin dönüşümü gerçekleşmedi ve herkes bireysel zararsızlığı pratiğe geçirmedi. ama bireysel duruş, gezegenin ekosistemine ve varlıklara zararı azaltmada ve manevi sorumluluğu hafifletmede çok büyük bir etken. ""kendi ciftliginde hayvanlara adaletli bir sekilde davranan, cevreye ve hayata saygili et yiyen kisi "" gülünç. trajikomik. bir de hiç sıkılmadan bu garabeti antitez diye ileri sürmüş. sonunda öldürüyorsun ya, ne hayata saygısı? istersen versailles'da yaşat hayvanı. oralarda otlasın tüm gün. gece louis xvi'nın yatağında uyusun; finalde öldürme eylemi var. 25 yıl ömrü olan hayvanı hayatının ilk yılında parçalanarak katletmeyi normalleştirmek için, ""adalet, hayata saygı"" kelimeleri aynı cümle içinde, çelişki everestin zirvesinde. şöyle düşünelim: şatoda yaşayan bir adamla, müebbet hapis yatan iki adamı ele alalım. burada şatodaki adamın organik/geleneksel/şahsi çiftlikte merada otlayan sığır, diğeri de yoğun endüstriyel hayvancılıkta sömürülen sığır olduğunu düşünelim. sonra bunları kulaklarından tutup kamyona yükleyelim ve yüzlerce km.lik zor ve yorucu bir yolculukla boğazlanacakları kapalı bir binaya sevk edelim. tabii burada yazarımsı şahsi çiftliği bahse konu etmiş. sığır veya domuz burada istisnasız şekilde çiftlik sahibi tarafından boğazlanıyor. bu noktada evlerinin yanındaki ahırda domuz katleden ed gein jr. geliyor aklıma. ne kadar da adaletli ve hayata saygılıydı değil mi? "" domuzlarin 3 yasindaki (bazi kaynaklara gore 5) bir insanin bilincsel kapasitesine esit oldugu soyleniyor."" hayvanlar söz konusu olduğunda acı çekip çekmedikleri dikkate alınıyor. zekâ bölümleri değil. peki, acı çekiyorlar mı? -evet, kesinlikle. peki, bu acının çektirilmesi gereksiz mi? - ona ne şüphe! bu tip veganlara takık ve bende engelli zaten.. entrisi bana başka bir entri üzerinden göründü. bir cevap vereyim dedim. aslında vakit kaybı, değmez. ama neyse.",2
vegan,3 senedir ve bugün gözaltına alınmışlar dahil devlet tarafından tutsak alınmış herkes inancına-politik duruşuna göre yemek alabiliyorsa bu kazanımda neredeyse bütün pay direnişçi mahkum (bkz: osman evcan) ındır. 2012'den haber: bugünden:,2
vegan,"iddia: yağmur ormanları için soya sütünden vazgeçin iddia kaynağı makale: iddia kaynağı kuruluşun ceo'su: patrick holden denen zat inekleri olan, peynir, süt vb. ürünleri satıp para kazanan bir adam arkadaşım. soya sütü içmeyin, inek sütü için demesi normal o yüzden. amazon ormanlarının anasını siken tarım faaliyetlerinin nedeni hayvancılıktır. amazonlarda üretilen soya'nın %80'i hayvancılıkta kullanılıyor: abd'de üretilen soya fasulyesinin %70'ten fazlası yine çiftlik hayvanlarını beslemek için kullanılıyor:",0
vegan,"dahil miyim anlamadığım grup. et yemiyorum ama süt-yumurta-peynir v.s gibi ürünleri hayvanlara fiziksel bir zarar gelmediği için tüketiyorum. tabii, marketlerde satılan süt ve ürünlerinin hangi ortamlarda üretildiğini az buçuk biliyorum ama protein almak için bunlara ihtiyacım var. elimden geldiğince bu ürünleri doğal ortamlarında yaşayan hayvanlardan elde edenlerden almaya çalışıyorum. şimdi ben hangi gruptayım? edit: yumurtanın henüz döllenmemiş olduğunu , tavuk hanımın fazlalıkları attığını bildiğimden , yumurta konusunda üstüme gelecek olan olursa şimdiden yazayım dedim. edit2: @mentuhotep bu insanların lakto-ovo vejetaryen olduğunu belirtti.",2
vegan,onların seçim hakkı yok ama bizim seçim hakkımız var.,2
veganizm,"imrendiğim ama beceremediğim mevzu bea, kırmızı et değil ben balıktan kopamıyorum.",2
vegan,yumurtayı niye yiyemiyoruz şimdi fatdalı diyorlar ya da tereyağı.süte katılıyorum zararları olabilir amma tereyağı biçim ve form değiştirmiş olduğu için farklı bir ürün olmuyor mu artık,2
veganizm,bu tarikat üyelerinde gözlemlediğim şey çok erken yaşlanmaları. yüzleri buruş buruş oluyor. mesela aynı şey ağır sporcularda da vardır. spor yapmak insanı dinç tutar ama fazlası erken yaşlandırır. tıpkı veganlarda olduğu gibi.,2
veganizm,"insan ömrünü uzatan ve insanı daha iyi yapan diet. eskiden ben de inanmazdım. ama araştırdım,vegan oldum. gerçekten daha iyi hissediyorum. nasıl mı? vegan beslenenlerin, et yiyenlere göre daha sağlıklı olduğu ve daha uzun süre yaşadıklarını gösteren çalışmalar: ve favorim vegan tarifler:",2
veganizm,"takipçilerinin doğal seleksiyon kurbanı olduğu akım. ""the 34-year-old said she wanted to dispel the idea vegans were 'weak' or 'malnourished' by climbing everest."" ""34 yaşındaki kadın everest'e tırmanarak veganların zayıf, güçsüz, vitaminsiz olduğu algısını yerle yeksan etmek istediğini söyledi."" absürd memetali hikayesi gibi olacak ama: kadın ölür.",2
vegan,"veganların elinden akıllı telefonlarını ve sosyal medya hesaplarını alın, ortada hiç bir vegan kalmadığını göreceksiniz.",0
vegan,"buraya tekrar bırakayım. biz durduk yere yumurtlayan tavuğun yumurtasını yemiyoruz, durduk yere süt veren ineğin sütünü içmiyoruz. boşa mı gitsin diye bir şey yok bu hayvanlar bize besin sağlaması ve besin olması için tamamen verimlilik esasına dayalı bir sistemde yetiştirilip market ürününe dönüşüyor. doğada olay bu herkes birbirini yiyor konusu değil bu. onu onbinlerce yık önce aştık. artık tarım alanı açmak için ormanları yokeden, o tarım ürünleriyle beş on çeşit canlıyı tıkabasa doldurup onlardan en çok hayansal gıda çıkarmaya çalışan bir sistemde yaşıyoruz. burada işin duygu kısmıyla ilgilenmeyen bilim insanları devreye giriyor. beslenme biçimimiz sürdürülebilir değil. ne kadar az hayvansal gıda o kadar iyi. bu boş bir iş değil. internet çağında aradığınız bilgiyi arkadaşınızda aramanız da saçma.",2
veganizm,"size et endüstrisi hakkında bir kaç bilgi vereyim... binlerce hayvanı hareket etmenin çok zor olduğu, yem yemekten ve devasa miktarda dışkı nedeniyle yayılan pis kokuları üretmekten başka bir şey yapamayacakları dar alana sıkıştırırlar. abd de kullanılan antibiyotiklerin yüzde 70 i başka bir deyişle 6 milyon kilo antibiyotik hayvan besiciliğine girmektedir. bu da insanlar için kullanılan antibiyotikten 8 kat fazladır. nienberg e göre tavuk başına kullanılan antibiyotik 1980 den bu yana yüzde 307 artmıştır. salgın başlatabilecek kapasiteye sahip, antibiyotiğe dayanıklı organizmaların üremesine neden olabilir. muazzam atık üretirler, bu sadece kötü koku değildir, kanada tarım bakanlığına göre bu atıklar, salmonella, şarbon, tularemi, bruselloz, yılancık, verem, tetanos, kolibasili gibi insanlara geçecek enfeksiyonda içerebilir. küresel beslenme biçiminde ki artan etselleşme, açlığın nedenidir. çünkü üretilen tahılların gittikçe daha fazla bir kısmı hayvanları beslemek için kullanılıyor ve bu süreçte tahıldan alınan kalorilerin çoğu kayboluyor. robert a göre abd de tüketilen tahılın yüzde 90 ı et ve süt ürünü şeklinde tüketiliyor ve yarım kilo sığır eti üretmek için 10 kilo tahıla ihtiyaç vardır. et endüstrisi aynı zamanda petrole bağımlıdır ve birbirlerini beslerler, büyükbaş hayvanlar, sera gazları emisyonu içerir, sadece petrol kullanımından kaynaklanan karbondioksit değil metan ve azotta içerir. paketleme ve soğutma da petrole dayalıdır. et üretimi büyük miktarda temiz su kullanımını gerektirir ve ırmaklar ve yer altı sularını kirletir. ayrıca, besin zincirinde üstlerde yer alan et, böcek ilacı kalıntıları gibi toksinleri kendinde toplar,:et üretim sistemi son derece merkezileşmiş olduğu için, tehlikeli organizmaların çok uzak ve geniş coğrafyalara yayılması olasıdır. sonuçta yağ ve tuz oranları yüksek etleri yemek insanları pek çok hastalığa karşı zayıf hale getirir. küresel beslenme sisteminde ki bu etselleşme hem toplumsal adaletin (tahıla erişimi zorlaştırıp daha pahalı hale getirdiği için) hem de çevrenin altını oymaktadır. bu bilgileri vegan bir kitaptan almadım hatta bu kitap kararında yersek harika gıdadır diyor. etik tartışmaya girmedik ve sadece endüstriyel hayvancılığın sonuçları et yiyen biri tarafından bilimsel bilgiler olarak sunuldu. veganlık toplumsal adalet ve anti kapitalist bağlam olarakta bir korelasyon kurabiliriz.",0
vegan,"her türlü hayvansal gıdadan uzak duran,beslenme ihtiyacını bitkilerden karşılayan varlık türü.",2
veganizm,"izmler idrakimiza giydirilmis gömleklerdir. dogada her hepcil hayvan sindirim sikintisi cektiginde, yaralandiginda, iltihap yaptiginda ya da fazla beslendigi dönemlerde ot yer, geri kalan dönemde daha doyurucu ve protein agirlikli besin arar. günümüz insani hazir gidalardaki iltihap üreten katkilar yüzünden veganizme ihtiyac duyabilir ve hatta bir süre böyle beslenmesi, basta metabolik sendrom ve en temel kronik hastaliklar olmak üzere tavsiye edilen diyettir. ama uzun vadede, hele ki saglikli bir insanken bu diyette israr etmek sadece politik bir tercihtir. caniniz ne cekiyorsa onu yiyin, neye inanirsaniz inanin, ama bunun tek dogru yol oldugu kanisina kapilmayin. ne kadar cok sey bilirsek o kadar az seyden emin oluyoruz aslinda.",2
vegan,aşırı dindar insanlar gibiler istiyorlar ki her kes kendi inançlarına inansın,2
vegan-cevreci-hayvansever-lezbiyen-solcu-feminist,"türkiye’de dominant profili de yazalım: müslüman, heteroseksüel erkek, omnivor, milliyetçi, merkez sağcı. başlığı ve yazdığımı iki kere okuyun, neden bu başlığın sürekli hortladığını ve insanların neden bu profillere karşı yenik düştüğü arzularını nefretle bastırdıklarını anlarsınız.",2
vegan,"vegan demek aktivist demek değildir. eşe dosta veganlığı övmek de bir ekolojik aktivizm değildir. her ben veganım diyen kişiyi kaz dağları için veya adalarda faytona bağlanan zavallı atlar için eline pankart alıp polisin karşına çıkan biri sanmamak gerek. adam vegan ama tüketim meraklısı, göşteriş budalısı, 10 kişilik karbon ayak izi bırakan, kendisi dışında her şeye duyarsız bir ekosistem düşmanı. oysa yazdıklarını okuyunca sanırsın ekoloji filozofu arne naess. dünyaya korona virüs kadar faydası yok.",0
vegan-olmama-sebepleri,vegan olmak pahalı vejetaryen olmak daha makul.,2
veganizm,"taktılar bi din diye, din min değil kardeşim. adil bir dünya istiyoruz hepsi bu. orada mezbahada, anasının bir damla sütünü tadamadan anasıyla yan yana çengele takılmış boğazlanmaya giden kuzunun hakkını arıyoruz. bu vahşete gerek yok diyoruz. bu hayvancıklara bu eziyetleri etmeden de sağlıklı yaşanabilir diyoruz. bak b12 almak çok kolay, hem de ucuz. et yemekten çok daha ucuz hatta. bak ben yaşıyorum böyle, 7 yılı geçti vegan olalı, öncesinde de bir 10 yıl kadar vejetaryendim, 35 yaşındayım, taş gibi sağlıklı kadınım. oluyor yani. vegan da sağlıklı olabilirsin, et yiyerek de. sağlık için hayvanlara eziyet etmene gerek yok diyoruz. taktılar bi tercihlere saygı duyun diye. islamcıların ""inanmıyorsan da saygı duy o.ç."" diye höykürmesinden zerre farkı yok. şuraya iki mezbaha videosu koysam ne kadar dayanabileceksiniz bakmaya? bizim bakmaya dayanamadığımız vahşeti onlar her gün yaşıyor. neyin tercihine saygı duyacakmışım. tercih dediğin başkalarına zarar veriyorsa orada tercihten bahsedilemez. tercihin büyük bir vahşete sebep oluyor. saygı duymuyorum. çünkü bu bir tercih değil benim gözümde. milyarlarca hayvan insan yesin diye kıyıma uğruyor. bu hayvanları beslemek için ormanlar kıyıma uğruyor. temiz su kaynakları yok oluyor. vahşi hayvanların doğal ortamları yok olduğu için soyları tükeniyor. her şey birbiriyle bağlantılı. insan hem üremeye doymuyor, hem tüketmeye doymuyor. bu yolun sonu bombok bir yere çıkacak, bizden söylemesi. bireysel olarak ne yediğiniz zerre umurumda değil. ama ""tercihleriniz"" hem hayvanlara, hem de gezegene büyük zarar veriyor. buna saygı duymayacağım, sesim çıktığı kadar da konuşacağım. mezbahaya kapatıp ölüme yolladığınız kuzucuğun dili yok, onun dili benim. o kararmış vicdanlarınızla yüzleşecekseniz, hoşunuza gitse de gitmese de.",2
vegan-olmama-sebepleri,vegan olursam adana dürüm yiyemem. ve bu konu sırf bu yüzden tartışmaya kapalı.,2
vegan,"anladığım kadarıyla, hayvanlar aleminin altı okka edilmesidir. yani aslında evlerimizi onlara terk etmemiz, bataklıklara müdahale etmememiz, önce boka sonra yiyeceğe konan sineklere hoşgörüyle yaklaşmamız gibi küçük ama önemli önlemlerle bu şartlar sağlanabilir. belki hayvanat bahçelerini kapatmamız da gerekebilir, iyi bakılsalar bile o hayvancıkların kafes arkasında psikolojilerinin jungle'daki gibi olmadığı kesin. sonra boğalar iğdiş edilmesin, sülükler kanımızı emsin, fareler burnumuzu köpekler kıçımızı ısırsın, ineklerin memesi sağılmasın, tavuklar yumurtlamak için zorlanmasın, atlar koşturulmasın, eşeklere katırlara yük taşıtılmasın, en başta et yenilmesin, et. ben şahsen yüzde yüz vegan olmak istiyorum. yapalım bunları, başımızın üstünde yeri var hepsinin. hayvanlar yatsın, biz çalışalım, onları sırtımızda taşıyalım... bu arada the body shop ürünlerinden kullanmakla fena bir başlangıç yapmış sayılmayız.",2
vegan,"türkiye'de, vegan yiyeceklere erisimi merak ettigimden yaklasik bir haftalik bir süre boyunca deneyimlemek istedigim beslenme bicimi.",2
veganizm,bizim sıkıntımız ne biliyor musunuz ? bir şey düşündüğümüz zaman bunu kendi başımıza yaşayamıyoruz. illa bir topluluğa empoze etme ihtiyacı ya da herkese yayma çabası.,2
vegan,"bir bakıma insanı hayvan üstü görüp hayvanlara karşı sorumluluk hissedendir, insanın düşünebilen duygusal bir hayvan olmasından ortaya çıkan sorunlardan en önemlisi bu değildir tabi hatta tersine vegan bir birey günümüzde yaşayan ortalama bir insandan çok daha duyarlı ve bilinçlidir. insanın, kendisini tüm doğadan üstün görmesi sonucu ortaya çıkan en büyük sorun için bakınız: 'dinler tarihi'",2
vegan,"kuresel isinmaya cozum hayvancilik tarimi yerine bitkisel tarim zaten. (okumuyonuz ki, bir seye atarlanip, goya mantikli sekilde cemkirmeye geliyonuz buralara anca) birkac yila 9 milyara ulasacak olan insan nufusunun her gun artan et, sut, yumurta, bal talebini dogaya, hayvanlara ve insan sagligina zarar vermeden karsilamanin yolu yoktur. bugun hayvancilik tarimini sonlandirsak bile cevreye verdigimizi zarar birden bire sona ermeyecek, ancak 2050 yilinda olumlu etkilerini gormeye baslayabiliriz. kuresel isinmanin, cevresel felaketlerin sakasi yok. 'sirf boyle yaptik' diye belii hayvanlari kolelestirip oldurmeye devam etmenin de hafife alinir yani yok. hastaneler et, sut, yumurta icerikli beslenen insanlarla dolu. bitkisel beslenen veganlar sagliginin en iyisini yasiyor, cunku para icin hepimiz kandirildik, sagligimizla oynaniyor ve bunu geri almanin tek cozumu bizim bireysel olarak sorumlulugumuzu almamiz ve degisimin bir parcasi olmamiz. bitkisel tarim bunun cozumu, yani vegan beslenme, vegan yasamak: yani hayvanlari kolelikten cikarma. gercekleri ogrenmek icin cowspiracy adli filmi izlemenizi tavsiye ederim. lafla cozum olmuyor ey insanlar, davranislarimizla cozum olmamiz sart. bu yuzden veganiz, bikbik edip ""birileri bi sey yapsin"" diye cemkirmek bir poka yaramiyor. sorunun parcasi biziz, cozumun parcasi olmak her birimizin elinde.",2
vegan,"hayvan ürünleri tüketmeyen insana denir. şimdi vejetaryen/vegan olmayan insanlar, bu diyetler hakkında çok çok cahil oluyorlar. o yüzdendir böyle atıp tutmaları. arkadaşım, küfür edilmez adam vegan diye. bi kaybol lan. yürü git. hayvancılık gerçeği var ortada ki, tam bir vahşet. sanıyorsunuz ki önünüze gelen et yemekleri bahçeden toplandı pişirildi. öyle değil işte, ben öncesini düşünmeden edemiyorum, boğazımdan da bir lokma geçmiyor o yüzden. türkiye'nin en iyi hastanelerinden birinde, vejetarten olmayan bir doktorla görüştüm, yakınlarımın isteği üzerine. 6 tüp kan aldılar. aynen devam dedi. sen hepimizi gömersin. vegan değilim, hatta ovo lakto vejetaryenim. ama onlardan daha sağlıklı beslendiğimi söyleyemem. ayrıca şöyle ""kehkeh yemiyurlar bize kalıyur"" modunda gezen arkadaşlarımıza gelsin: (komik mi koduğum kıvamında): vejetaryenlik ile dünyada açlık konusunun ne ilgisi var? insan nüfusunun beslenmesi için hayvan yetiştirmek, son derece verimsiz bir yöntemdir. bir örnek verecek olursak: abd’de etinden faydalanmak için yetiştirilen hayvanlar, abd nüfusunun beş katını doyuracak kadar tahıl ve soya fasulyesi tüketiyorlar. hayvan yetiştirmek için kullanılan bir araziden, dört dönüm başına yaklaşık 75 kg et elde edilir. oysa, aynı dört dönüm arazide yaklaşık 9 ton patates yetiştirilebilir. eğer amerikalılar et tüketimlerini sadece %10 azaltabilselerdi, yılda 12 milyon ton tahıl açlık çeken ülkelere dağıtılabilirdi. verilecek örnekleri çoğaltmak mümkün. öyle görünüyor ki, vejetaryenlik ile dünyanın açlık sorunu yakından ilgili.",3
