Entity,Code,Year,"Meat, turkey | 00001080 || Producing or slaughtered animals | 005321 || animals"
Western Europe (FAO),,1991,111308000
Western Europe (FAO),,1992,120445000
Western Europe (FAO),,1993,125475000
Western Europe (FAO),,1994,133803000
Western Europe (FAO),,1995,143514000
Western Europe (FAO),,1996,146742000
Western Europe (FAO),,1997,156873000
Western Europe (FAO),,1998,162450000
Western Europe (FAO),,1999,158658000
Western Europe (FAO),,2000,170544000
Western Europe (FAO),,2001,174218000
Western Europe (FAO),,2002,164416000
Western Europe (FAO),,2003,154720000
Western Europe (FAO),,2004,152905000
Western Europe (FAO),,2005,143137000
Western Europe (FAO),,2006,132793000
Western Europe (FAO),,2007,136434000
Western Europe (FAO),,2008,131735000
Western Europe (FAO),,2009,127254000
Western Europe (FAO),,2010,111488000
Western Europe (FAO),,2011,109303000
Western Europe (FAO),,2012,105008000
Western Europe (FAO),,2013,98387000
Western Europe (FAO),,2014,100712000
Western Europe (FAO),,2015,98877000
Western Europe (FAO),,2016,101604000
Western Europe (FAO),,2017,95082000
Western Europe (FAO),,2018,78976000
Western Europe (FAO),,2019,76034000
Western Europe (FAO),,2020,76414000
Western Europe (FAO),,2021,70818000
World,OWID_WRL,1961,141620000
World,OWID_WRL,1962,128645000
World,OWID_WRL,1963,133740000
World,OWID_WRL,1964,141732000
World,OWID_WRL,1965,151287000
World,OWID_WRL,1966,168748000
World,OWID_WRL,1967,182955000
World,OWID_WRL,1968,169116000
World,OWID_WRL,1969,172886000
World,OWID_WRL,1970,193835000
World,OWID_WRL,1971,209791000
World,OWID_WRL,1972,228044000
World,OWID_WRL,1973,250845000
World,OWID_WRL,1974,263884000
World,OWID_WRL,1975,251358000
World,OWID_WRL,1976,276844000
World,OWID_WRL,1977,282915000
World,OWID_WRL,1978,293897000
World,OWID_WRL,1979,325608000
World,OWID_WRL,1980,349032000
World,OWID_WRL,1981,355747000
World,OWID_WRL,1982,359124000
World,OWID_WRL,1983,376678000
World,OWID_WRL,1984,372008000
World,OWID_WRL,1985,391563000
World,OWID_WRL,1986,427338000
World,OWID_WRL,1987,478815000
World,OWID_WRL,1988,485448000
World,OWID_WRL,1989,513814000
World,OWID_WRL,1990,561581000
World,OWID_WRL,1991,565506000
World,OWID_WRL,1992,582141000
World,OWID_WRL,1993,580854000
World,OWID_WRL,1994,597122000
World,OWID_WRL,1995,625854000
World,OWID_WRL,1996,639147000
World,OWID_WRL,1997,644307000
World,OWID_WRL,1998,634166000
World,OWID_WRL,1999,621273000
World,OWID_WRL,2000,649275000
World,OWID_WRL,2001,648909000
World,OWID_WRL,2002,654395000
World,OWID_WRL,2003,627731000
World,OWID_WRL,2004,620707000
World,OWID_WRL,2005,616074000
World,OWID_WRL,2006,604522000
World,OWID_WRL,2007,650309000
World,OWID_WRL,2008,666296000
World,OWID_WRL,2009,631564000
World,OWID_WRL,2010,628273000
World,OWID_WRL,2011,636439000
World,OWID_WRL,2012,652104000
World,OWID_WRL,2013,632074000
World,OWID_WRL,2014,632631000
World,OWID_WRL,2015,638292000
World,OWID_WRL,2016,663269000
World,OWID_WRL,2017,651384000
World,OWID_WRL,2018,632753000
World,OWID_WRL,2019,629851000
World,OWID_WRL,2020,625407000
World,OWID_WRL,2021,603557000
Yugoslavia,OWID_YGS,1961,1200000
Yugoslavia,OWID_YGS,1962,1100000
Yugoslavia,OWID_YGS,1963,650000
Yugoslavia,OWID_YGS,1964,700000
Yugoslavia,OWID_YGS,1965,900000
Yugoslavia,OWID_YGS,1966,1100000
Yugoslavia,OWID_YGS,1967,1300000
Yugoslavia,OWID_YGS,1968,1200000
Yugoslavia,OWID_YGS,1969,1100000
Yugoslavia,OWID_YGS,1970,1300000
Yugoslavia,OWID_YGS,1971,1600000
Yugoslavia,OWID_YGS,1972,1400000
Yugoslavia,OWID_YGS,1973,1800000
Yugoslavia,OWID_YGS,1974,2000000
Yugoslavia,OWID_YGS,1975,2000000
Yugoslavia,OWID_YGS,1976,2780000
Yugoslavia,OWID_YGS,1977,3030000
Yugoslavia,OWID_YGS,1978,3090000
Yugoslavia,OWID_YGS,1979,2370000
Yugoslavia,OWID_YGS,1980,2430000
Yugoslavia,OWID_YGS,1981,2560000
Yugoslavia,OWID_YGS,1982,2650000
Yugoslavia,OWID_YGS,1983,3160000
Yugoslavia,OWID_YGS,1984,3350000
Yugoslavia,OWID_YGS,1985,3000000
Yugoslavia,OWID_YGS,1986,2650000
Yugoslavia,OWID_YGS,1987,2920000
Yugoslavia,OWID_YGS,1988,2870000
Yugoslavia,OWID_YGS,1989,2825000
Yugoslavia,OWID_YGS,1990,3050000
Yugoslavia,OWID_YGS,1991,2250000
Zimbabwe,ZWE,1961,13000
Zimbabwe,ZWE,1962,13000
Zimbabwe,ZWE,1963,13000
Zimbabwe,ZWE,1964,13000
Zimbabwe,ZWE,1965,13000
Zimbabwe,ZWE,1966,13000
Zimbabwe,ZWE,1967,14000
Zimbabwe,ZWE,1968,14000
Zimbabwe,ZWE,1969,15000
Zimbabwe,ZWE,1970,15000
Zimbabwe,ZWE,1971,14000
Zimbabwe,ZWE,1972,13000
Zimbabwe,ZWE,1973,13000
Zimbabwe,ZWE,1974,11000
Zimbabwe,ZWE,1975,15000
Zimbabwe,ZWE,1976,8000
Zimbabwe,ZWE,1977,4000
Zimbabwe,ZWE,1978,6000
Zimbabwe,ZWE,1979,6000
Zimbabwe,ZWE,1980,7000
Zimbabwe,ZWE,1981,7000
Zimbabwe,ZWE,1982,7000
Zimbabwe,ZWE,1983,8000
Zimbabwe,ZWE,1984,8000
Zimbabwe,ZWE,1985,8000
Zimbabwe,ZWE,1986,6000
Zimbabwe,ZWE,1987,8000
Zimbabwe,ZWE,1988,10000
Zimbabwe,ZWE,1989,14000
Zimbabwe,ZWE,1990,14000
Zimbabwe,ZWE,1991,16000
Zimbabwe,ZWE,1992,13000
Zimbabwe,ZWE,1993,16000
Zimbabwe,ZWE,1994,18000
Zimbabwe,ZWE,1995,18000
Zimbabwe,ZWE,1996,16000
Zimbabwe,ZWE,1997,17000
Zimbabwe,ZWE,1998,19000
Zimbabwe,ZWE,1999,20000
Zimbabwe,ZWE,2000,21000
Zimbabwe,ZWE,2001,22000
Zimbabwe,ZWE,2002,22000
Zimbabwe,ZWE,2003,24000
Zimbabwe,ZWE,2004,24000
Zimbabwe,ZWE,2005,25000
Zimbabwe,ZWE,2006,26000
Zimbabwe,ZWE,2007,26000
Zimbabwe,ZWE,2008,27000
Zimbabwe,ZWE,2009,27000
Zimbabwe,ZWE,2010,27000
Zimbabwe,ZWE,2011,27000
Zimbabwe,ZWE,2012,27000
Zimbabwe,ZWE,2013,27000
Zimbabwe,ZWE,2014,28000
Zimbabwe,ZWE,2015,29000
Zimbabwe,ZWE,2016,28000
Zimbabwe,ZWE,2017,28000
Zimbabwe,ZWE,2018,29000
Zimbabwe,ZWE,2019,30000
Zimbabwe,ZWE,2020,30000
Zimbabwe,ZWE,2021,31000
