Entity,Code,Year,Bees | 00001181 || Stocks | 005114 || Number
New Caledonia,NCL,2013,5539
New Caledonia,NCL,2014,6094
New Caledonia,NCL,2015,6917
New Caledonia,NCL,2016,6670
New Caledonia,NCL,2017,7479
New Caledonia,NCL,2018,8155
New Caledonia,NCL,2019,8951
New Caledonia,NCL,2020,10822
New Caledonia,NCL,2021,11609
New Zealand,NZL,1961,179953
New Zealand,NZL,1962,179953
New Zealand,NZL,1963,183874
New Zealand,NZL,1964,190000
New Zealand,NZL,1965,195000
New Zealand,NZL,1966,194500
New Zealand,NZL,1967,194600
New Zealand,NZL,1968,194213
New Zealand,NZL,1969,191000
New Zealand,NZL,1970,190000
New Zealand,NZL,1971,195000
New Zealand,NZL,1972,204000
New Zealand,NZL,1973,207944
New Zealand,NZL,1974,208448
New Zealand,NZL,1975,204551
New Zealand,NZL,1976,205500
New Zealand,NZL,1977,207237
New Zealand,NZL,1978,215000
New Zealand,NZL,1979,226870
New Zealand,NZL,1980,233810
New Zealand,NZL,1981,222000
New Zealand,NZL,1982,251077
New Zealand,NZL,1983,265042
New Zealand,NZL,1984,277005
New Zealand,NZL,1985,309613
New Zealand,NZL,1986,328961
New Zealand,NZL,1987,340433
New Zealand,NZL,1988,335702
New Zealand,NZL,1989,330338
New Zealand,NZL,1990,318203
New Zealand,NZL,1991,312242
New Zealand,NZL,1992,304065
New Zealand,NZL,1993,298982
New Zealand,NZL,1994,289875
New Zealand,NZL,1995,293080
New Zealand,NZL,1996,286806
New Zealand,NZL,1997,287458
New Zealand,NZL,1998,300000
New Zealand,NZL,1999,320695
New Zealand,NZL,2000,347512
New Zealand,NZL,2001,339934
New Zealand,NZL,2002,333248
New Zealand,NZL,2003,324590
New Zealand,NZL,2004,315333
New Zealand,NZL,2005,319463
New Zealand,NZL,2006,322376
New Zealand,NZL,2007,335229
New Zealand,NZL,2008,373828
New Zealand,NZL,2009,389971
New Zealand,NZL,2010,402069
New Zealand,NZL,2011,418163
New Zealand,NZL,2012,451787
New Zealand,NZL,2013,452018
New Zealand,NZL,2014,507247
New Zealand,NZL,2015,575872
New Zealand,NZL,2016,684046
New Zealand,NZL,2017,820000
New Zealand,NZL,2018,879758
New Zealand,NZL,2019,918026
New Zealand,NZL,2020,918026
New Zealand,NZL,2021,806140
Nigeria,NGA,1990,691
Nigeria,NGA,1991,0
Nigeria,NGA,1992,0
Nigeria,NGA,1993,0
Nigeria,NGA,1994,0
Nigeria,NGA,1995,0
Nigeria,NGA,1996,0
Nigeria,NGA,1997,0
Nigeria,NGA,1998,0
Nigeria,NGA,1999,0
Nigeria,NGA,2000,0
Nigeria,NGA,2001,0
Nigeria,NGA,2002,0
Nigeria,NGA,2003,0
Nigeria,NGA,2004,0
Nigeria,NGA,2005,0
Nigeria,NGA,2006,0
Nigeria,NGA,2007,0
Nigeria,NGA,2008,0
Nigeria,NGA,2009,0
Nigeria,NGA,2010,0
Nigeria,NGA,2011,0
Nigeria,NGA,2012,0
Nigeria,NGA,2013,0
Nigeria,NGA,2014,0
Nigeria,NGA,2015,0
Nigeria,NGA,2016,0
Nigeria,NGA,2017,0
Nigeria,NGA,2018,0
Nigeria,NGA,2019,0
Nigeria,NGA,2020,0
Nigeria,NGA,2021,0
Niue,NIU,1961,500
Niue,NIU,1962,500
Niue,NIU,1963,500
Niue,NIU,1964,500
Niue,NIU,1965,500
Niue,NIU,1966,500
Niue,NIU,1967,700
Niue,NIU,1968,1270
Niue,NIU,1969,1270
Niue,NIU,1970,1279
Niue,NIU,1971,1280
Niue,NIU,1972,1280
Niue,NIU,1973,1270
Niue,NIU,1974,1270
Niue,NIU,1975,1500
Niue,NIU,1976,1700
Niue,NIU,1977,1500
Niue,NIU,1978,1200
Niue,NIU,1979,1200
Niue,NIU,1980,1200
Niue,NIU,1981,1200
Niue,NIU,1982,800
Niue,NIU,1983,800
Niue,NIU,1984,800
Niue,NIU,1985,800
Niue,NIU,1986,800
Niue,NIU,1987,800
Niue,NIU,1988,800
Niue,NIU,1989,800
Niue,NIU,1990,800
Niue,NIU,1991,800
Niue,NIU,1992,801
Niue,NIU,1993,802
Niue,NIU,1994,802
Niue,NIU,1995,803
Niue,NIU,1996,803
Niue,NIU,1997,804
Niue,NIU,1998,805
Niue,NIU,1999,805
Niue,NIU,2000,806
Niue,NIU,2001,806
Niue,NIU,2002,807
Niue,NIU,2003,807
Niue,NIU,2004,808
Niue,NIU,2005,809
Niue,NIU,2006,800
Niue,NIU,2007,820
Niue,NIU,2008,814
Niue,NIU,2009,814
Niue,NIU,2010,820
Niue,NIU,2011,815
Niue,NIU,2012,816
Niue,NIU,2013,816
Niue,NIU,2014,818
Niue,NIU,2015,818
Niue,NIU,2016,819
Niue,NIU,2017,820
Niue,NIU,2018,821
Niue,NIU,2019,822
Niue,NIU,2020,822
Niue,NIU,2021,823
North Macedonia,MKD,1992,77600
North Macedonia,MKD,1993,74951
North Macedonia,MKD,1994,73980
North Macedonia,MKD,1995,72171
North Macedonia,MKD,1996,62578
North Macedonia,MKD,1997,74415
North Macedonia,MKD,1998,74843
North Macedonia,MKD,1999,74843
North Macedonia,MKD,2000,74972
North Macedonia,MKD,2001,75000
North Macedonia,MKD,2002,75000
North Macedonia,MKD,2003,75000
North Macedonia,MKD,2004,69036
North Macedonia,MKD,2005,66738
North Macedonia,MKD,2006,67804
North Macedonia,MKD,2007,58307
North Macedonia,MKD,2008,61705
North Macedonia,MKD,2009,53439
North Macedonia,MKD,2010,76052
North Macedonia,MKD,2011,65277
North Macedonia,MKD,2012,52897
North Macedonia,MKD,2013,68294
North Macedonia,MKD,2014,73869
North Macedonia,MKD,2015,73960
North Macedonia,MKD,2016,81476
North Macedonia,MKD,2017,75406
North Macedonia,MKD,2018,81197
North Macedonia,MKD,2019,253489
North Macedonia,MKD,2020,309568
North Macedonia,MKD,2021,312623
Northern Africa (FAO),,1961,1209200
Northern Africa (FAO),,1962,1307245
Northern Africa (FAO),,1963,1372000
Northern Africa (FAO),,1964,1304000
Northern Africa (FAO),,1965,1322000
Northern Africa (FAO),,1966,1409000
Northern Africa (FAO),,1967,1419000
Northern Africa (FAO),,1968,1428000
Northern Africa (FAO),,1969,1525000
Northern Africa (FAO),,1970,1531000
Northern Africa (FAO),,1971,1623000
Northern Africa (FAO),,1972,1692000
Northern Africa (FAO),,1973,1681000
Northern Africa (FAO),,1974,1858172
Northern Africa (FAO),,1975,1923000
Northern Africa (FAO),,1976,1876000
Northern Africa (FAO),,1977,1767000
Northern Africa (FAO),,1978,1722000
Northern Africa (FAO),,1979,1733000
Northern Africa (FAO),,1980,1700000
Northern Africa (FAO),,1981,1804600
Northern Africa (FAO),,1982,1909600
Northern Africa (FAO),,1983,1978000
Northern Africa (FAO),,1984,2116000
Northern Africa (FAO),,1985,2297000
Northern Africa (FAO),,1986,2353500
Northern Africa (FAO),,1987,2494000
Northern Africa (FAO),,1988,2317000
Northern Africa (FAO),,1989,2621000
Northern Africa (FAO),,1990,2503500
Northern Africa (FAO),,1991,2572000
Northern Africa (FAO),,1992,2376000
Northern Africa (FAO),,1993,2308500
Northern Africa (FAO),,1994,2526000
Northern Africa (FAO),,1995,2353337
Northern Africa (FAO),,1996,2601372
Northern Africa (FAO),,1997,2466030
Northern Africa (FAO),,1998,2580014
Northern Africa (FAO),,1999,2527500
Northern Africa (FAO),,2000,2586221
Northern Africa (FAO),,2001,2729000
Northern Africa (FAO),,2002,2689000
Northern Africa (FAO),,2003,2651682
Northern Africa (FAO),,2004,2731544
Northern Africa (FAO),,2005,2782939
Northern Africa (FAO),,2006,2751965
Northern Africa (FAO),,2007,2732609
Northern Africa (FAO),,2008,2607316
Northern Africa (FAO),,2009,2674229
Northern Africa (FAO),,2010,2518414
Northern Africa (FAO),,2011,2552455
Northern Africa (FAO),,2012,2450041
Northern Africa (FAO),,2013,2438258
Northern Africa (FAO),,2014,2406726
Northern Africa (FAO),,2015,2407415
Northern Africa (FAO),,2016,2354178
Northern Africa (FAO),,2017,2358344
Northern Africa (FAO),,2018,2481741
Northern Africa (FAO),,2019,2382618
Northern Africa (FAO),,2020,2370480
Northern Africa (FAO),,2021,2354159
Northern America (FAO),,1961,5850910
Northern America (FAO),,1962,5846470
Northern America (FAO),,1963,5888060
Northern America (FAO),,1964,5983240
Northern America (FAO),,1965,5131030
Northern America (FAO),,1966,5075860
Northern America (FAO),,1967,5080070
Northern America (FAO),,1968,4954000
Northern America (FAO),,1969,4852060
Northern America (FAO),,1970,5041560
Northern America (FAO),,1971,4503420
Northern America (FAO),,1972,4502300
Northern America (FAO),,1973,4561910
Northern America (FAO),,1974,4683570
Northern America (FAO),,1975,4714450
Northern America (FAO),,1976,4799930
Northern America (FAO),,1977,4869490
Northern America (FAO),,1978,4656900
Northern America (FAO),,1979,4740200
Northern America (FAO),,1980,4748800
Northern America (FAO),,1981,4846500
Northern America (FAO),,1982,4913450
Northern America (FAO),,1983,4959850
Northern America (FAO),,1984,4992000
Northern America (FAO),,1985,5018600
Northern America (FAO),,1986,3912400
Northern America (FAO),,1987,3889800
Northern America (FAO),,1988,3827420
Northern America (FAO),,1989,3987290
Northern America (FAO),,1990,3742205
Northern America (FAO),,1991,3709780
Northern America (FAO),,1992,3546259
Northern America (FAO),,1993,3377656
Northern America (FAO),,1994,3284256
Northern America (FAO),,1995,3175982
Northern America (FAO),,1996,3090648
Northern America (FAO),,1997,3150988
Northern America (FAO),,1998,3200614
Northern America (FAO),,1999,3240824
Northern America (FAO),,2000,3221863
Northern America (FAO),,2001,3152328
Northern America (FAO),,2002,3162485
Northern America (FAO),,2003,3162330
Northern America (FAO),,2004,3151890
Northern America (FAO),,2005,3024541
Northern America (FAO),,2006,3022401
Northern America (FAO),,2007,3032254
Northern America (FAO),,2008,2912070
Northern America (FAO),,2009,3090120
Northern America (FAO),,2010,3312291
Northern America (FAO),,2011,3128920
Northern America (FAO),,2012,3229037
Northern America (FAO),,2013,3307397
Northern America (FAO),,2014,3436252
Northern America (FAO),,2015,3361434
Northern America (FAO),,2016,3479495
Northern America (FAO),,2017,3393178
Northern America (FAO),,2018,3548665
Northern America (FAO),,2019,3542020
Northern America (FAO),,2020,3426545
Northern America (FAO),,2021,3424990
Northern Europe (FAO),,1961,440800
Northern Europe (FAO),,1962,311800
Northern Europe (FAO),,1963,348800
Northern Europe (FAO),,1964,347700
Northern Europe (FAO),,1965,357700
Northern Europe (FAO),,1966,354200
Northern Europe (FAO),,1967,390500
Northern Europe (FAO),,1968,351750
Northern Europe (FAO),,1969,328750
Northern Europe (FAO),,1970,282760
Northern Europe (FAO),,1971,316760
Northern Europe (FAO),,1972,329760
Northern Europe (FAO),,1973,408750
Northern Europe (FAO),,1974,374750
Northern Europe (FAO),,1975,403760
Northern Europe (FAO),,1976,397000
Northern Europe (FAO),,1977,390000
Northern Europe (FAO),,1978,392200
Northern Europe (FAO),,1979,396000
Northern Europe (FAO),,1980,399000
Northern Europe (FAO),,1981,403000
Northern Europe (FAO),,1982,434000
Northern Europe (FAO),,1983,420000
Northern Europe (FAO),,1984,416000
Northern Europe (FAO),,1985,421000
Northern Europe (FAO),,1986,433000
Northern Europe (FAO),,1987,420000
Northern Europe (FAO),,1988,80103
Northern Europe (FAO),,1989,148780
Northern Europe (FAO),,1990,143705
Northern Europe (FAO),,1991,172000
Northern Europe (FAO),,1992,616700
Northern Europe (FAO),,1993,494800
Northern Europe (FAO),,1994,371600
Northern Europe (FAO),,1995,379100
Northern Europe (FAO),,1996,350900
Northern Europe (FAO),,1997,285300
Northern Europe (FAO),,1998,292800
Northern Europe (FAO),,1999,276000
Northern Europe (FAO),,2000,269400
Northern Europe (FAO),,2001,286800
Northern Europe (FAO),,2002,315600
Northern Europe (FAO),,2003,311400
Northern Europe (FAO),,2004,298600
Northern Europe (FAO),,2005,301900
Northern Europe (FAO),,2006,306000
Northern Europe (FAO),,2007,324500
Northern Europe (FAO),,2008,303900
Northern Europe (FAO),,2009,294100
Northern Europe (FAO),,2010,289820
Northern Europe (FAO),,2011,284780
Northern Europe (FAO),,2012,304931
Northern Europe (FAO),,2013,346769
Northern Europe (FAO),,2014,382950
Northern Europe (FAO),,2015,416581
Northern Europe (FAO),,2016,425479
Northern Europe (FAO),,2017,438213
Northern Europe (FAO),,2018,535796
Northern Europe (FAO),,2019,608156
Northern Europe (FAO),,2020,621900
Northern Europe (FAO),,2021,628188
Oceania (FAO),,1961,506290
Oceania (FAO),,1962,529975
Oceania (FAO),,1963,490691
Oceania (FAO),,1964,533519
Oceania (FAO),,1965,525910
Oceania (FAO),,1966,510733
Oceania (FAO),,1967,520723
Oceania (FAO),,1968,563331
Oceania (FAO),,1969,501953
Oceania (FAO),,1970,568332
Oceania (FAO),,1971,581560
Oceania (FAO),,1972,600150
Oceania (FAO),,1973,615577
Oceania (FAO),,1974,629966
Oceania (FAO),,1975,709465
Oceania (FAO),,1976,716547
Oceania (FAO),,1977,714139
Oceania (FAO),,1978,708277
Oceania (FAO),,1979,743933
Oceania (FAO),,1980,760532
Oceania (FAO),,1981,768117
Oceania (FAO),,1982,816306
Oceania (FAO),,1983,815953
Oceania (FAO),,1984,820917
Oceania (FAO),,1985,876980
Oceania (FAO),,1986,902827
Oceania (FAO),,1987,718941
Oceania (FAO),,1988,716266
Oceania (FAO),,1989,750387
Oceania (FAO),,1990,740603
Oceania (FAO),,1991,714232
Oceania (FAO),,1992,688526
Oceania (FAO),,1993,678536
Oceania (FAO),,1994,774032
Oceania (FAO),,1995,801038
Oceania (FAO),,1996,771811
Oceania (FAO),,1997,792419
Oceania (FAO),,1998,714863
Oceania (FAO),,1999,679509
Oceania (FAO),,2000,796147
Oceania (FAO),,2001,741410
Oceania (FAO),,2002,714455
Oceania (FAO),,2003,705979
Oceania (FAO),,2004,698528
Oceania (FAO),,2005,701050
Oceania (FAO),,2006,708256
Oceania (FAO),,2007,730869
Oceania (FAO),,2008,766381
Oceania (FAO),,2009,758785
Oceania (FAO),,2010,764041
Oceania (FAO),,2011,689940
Oceania (FAO),,2012,713354
Oceania (FAO),,2013,1005093
Oceania (FAO),,2014,1055437
Oceania (FAO),,2015,1040277
Oceania (FAO),,2016,1186780
Oceania (FAO),,2017,1396366
Oceania (FAO),,2018,1584542
Oceania (FAO),,2019,1659060
Oceania (FAO),,2020,1484561
Oceania (FAO),,2021,1405387
Oman,OMN,1979,2046
Oman,OMN,1980,3148
Oman,OMN,1981,3305
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,27447
Oman,OMN,2005,28448
Oman,OMN,2006,34226
Oman,OMN,2007,35217
Oman,OMN,2008,40383
Oman,OMN,2009,37685
Oman,OMN,2010,39607
Oman,OMN,2011,40000
Oman,OMN,2012,40000
Oman,OMN,2013,40000
Oman,OMN,2014,64091
Oman,OMN,2015,88201
Oman,OMN,2016,100000
Oman,OMN,2017,100000
Oman,OMN,2018,100000
Oman,OMN,2019,113798
Oman,OMN,2020,126793
Oman,OMN,2021,154222
Pakistan,PAK,1961,53000
Pakistan,PAK,1962,53000
Pakistan,PAK,1963,55000
Pakistan,PAK,1964,58000
Pakistan,PAK,1965,60000
Pakistan,PAK,1966,60000
Pakistan,PAK,1967,60000
Pakistan,PAK,1968,60000
Pakistan,PAK,1969,60000
Pakistan,PAK,1970,60000
Pakistan,PAK,1971,60000
Pakistan,PAK,1972,60000
Pakistan,PAK,1973,60000
Pakistan,PAK,1974,60800
Pakistan,PAK,1975,61600
Pakistan,PAK,1976,62400
Pakistan,PAK,1977,63200
Pakistan,PAK,1978,64000
Pakistan,PAK,1979,65000
Pakistan,PAK,1980,65200
Pakistan,PAK,1981,65500
Pakistan,PAK,1982,65700
Pakistan,PAK,1983,66000
Pakistan,PAK,1984,66300
Pakistan,PAK,1985,66800
Pakistan,PAK,1986,67000
Pakistan,PAK,1987,68000
Pakistan,PAK,1988,70000
Pakistan,PAK,1989,70000
Pakistan,PAK,1990,71000
Pakistan,PAK,1991,71000
Pakistan,PAK,1992,72000
Pakistan,PAK,1993,72000
Pakistan,PAK,1994,73000
Pakistan,PAK,1995,85000
Pakistan,PAK,1996,96000
Pakistan,PAK,1997,115000
Pakistan,PAK,1998,125000
Pakistan,PAK,1999,135000
Pakistan,PAK,2000,144000
Pakistan,PAK,2001,144000
Pakistan,PAK,2002,144000
Pakistan,PAK,2003,192000
Pakistan,PAK,2004,288000
Pakistan,PAK,2005,385000
Pakistan,PAK,2006,385000
Pakistan,PAK,2007,385000
Pakistan,PAK,2008,385000
Pakistan,PAK,2009,385000
Pakistan,PAK,2010,385000
Pakistan,PAK,2011,385000
Pakistan,PAK,2012,385000
Pakistan,PAK,2013,386000
Pakistan,PAK,2014,387500
Pakistan,PAK,2015,389051
Pakistan,PAK,2016,390564
Pakistan,PAK,2017,391994
Pakistan,PAK,2018,385053
Pakistan,PAK,2019,381834
Pakistan,PAK,2020,380093
Pakistan,PAK,2021,378352
Palestine,PSE,1991,0
Palestine,PSE,1992,0
Palestine,PSE,1993,0
Palestine,PSE,1994,45100
Palestine,PSE,1995,43088
Palestine,PSE,1996,56050
Palestine,PSE,1997,47625
Palestine,PSE,1998,57850
Palestine,PSE,1999,46195
Palestine,PSE,2000,46020
Palestine,PSE,2001,46585
Palestine,PSE,2002,47900
Palestine,PSE,2003,51428
Palestine,PSE,2004,59946
Palestine,PSE,2005,64685
Palestine,PSE,2006,65921
Palestine,PSE,2007,65948
Palestine,PSE,2008,66733
Palestine,PSE,2009,52000
Palestine,PSE,2010,38216
Palestine,PSE,2011,44278
Palestine,PSE,2012,45500
Palestine,PSE,2013,46226
Palestine,PSE,2014,47000
Palestine,PSE,2015,47175
Palestine,PSE,2016,47139
Palestine,PSE,2017,49964
Palestine,PSE,2018,52803
Palestine,PSE,2019,54837
Palestine,PSE,2020,56946
Palestine,PSE,2021,64360
Paraguay,PRY,1961,61000
Paraguay,PRY,1962,63000
Paraguay,PRY,1963,65000
Paraguay,PRY,1964,66000
Paraguay,PRY,1965,69000
Paraguay,PRY,1966,46759
Paraguay,PRY,1967,44500
Paraguay,PRY,1968,41000
Paraguay,PRY,1969,39000
Paraguay,PRY,1970,39000
Paraguay,PRY,1971,37000
Paraguay,PRY,1972,37000
Paraguay,PRY,1973,40000
Paraguay,PRY,1974,42000
Paraguay,PRY,1975,43000
Paraguay,PRY,1976,47000
Paraguay,PRY,1977,44000
Paraguay,PRY,1978,46000
Paraguay,PRY,1979,52000
Paraguay,PRY,1980,41000
Paraguay,PRY,1981,45000
Paraguay,PRY,1982,43000
Paraguay,PRY,1983,46000
Paraguay,PRY,1984,43000
Paraguay,PRY,1985,44000
Paraguay,PRY,1986,45000
Paraguay,PRY,1987,46000
Paraguay,PRY,1988,47500
Paraguay,PRY,1989,48000
Paraguay,PRY,1990,51000
Paraguay,PRY,1991,53000
Paraguay,PRY,1992,55000
Paraguay,PRY,1993,57500
Paraguay,PRY,1994,58600
Paraguay,PRY,1995,58600
Paraguay,PRY,1996,59000
Paraguay,PRY,1997,59000
Paraguay,PRY,1998,60000
Paraguay,PRY,1999,60000
Paraguay,PRY,2000,60000
Paraguay,PRY,2001,62000
Paraguay,PRY,2002,62000
Paraguay,PRY,2003,63000
Paraguay,PRY,2004,63000
Paraguay,PRY,2005,63500
Paraguay,PRY,2006,64000
Paraguay,PRY,2007,64500
Paraguay,PRY,2008,61228
Paraguay,PRY,2009,60000
Paraguay,PRY,2010,60000
Paraguay,PRY,2011,60000
Paraguay,PRY,2012,60000
Paraguay,PRY,2013,60000
Paraguay,PRY,2014,60000
Paraguay,PRY,2015,59974
Paraguay,PRY,2016,59937
Paraguay,PRY,2017,59898
Paraguay,PRY,2018,59612
Paraguay,PRY,2019,59340
Paraguay,PRY,2020,59188
Paraguay,PRY,2021,59037
Poland,POL,1961,1204000
Poland,POL,1962,1192000
Poland,POL,1963,1202000
Poland,POL,1964,1164000
Poland,POL,1965,1174000
Poland,POL,1966,1263000
Poland,POL,1967,1327000
Poland,POL,1968,1351000
Poland,POL,1969,1381000
Poland,POL,1970,1385000
Poland,POL,1971,1381000
Poland,POL,1972,1418000
Poland,POL,1973,1395000
Poland,POL,1974,1361000
Poland,POL,1975,1327400
Poland,POL,1976,1120000
Poland,POL,1977,1248700
Poland,POL,1978,2000600
Poland,POL,1979,2121600
Poland,POL,1980,2208000
Poland,POL,1981,2226500
Poland,POL,1982,2375000
Poland,POL,1983,2420000
Poland,POL,1984,2558000
Poland,POL,1985,2605000
Poland,POL,1986,2200000
Poland,POL,1987,1855000
Poland,POL,1988,1699000
Poland,POL,1989,1650000
Poland,POL,1990,1650000
Poland,POL,1991,1600000
Poland,POL,1992,1600000
Poland,POL,1993,1500000
Poland,POL,1994,1400000
Poland,POL,1995,1400000
Poland,POL,1996,1400000
Poland,POL,1997,1400000
Poland,POL,1998,1400000
Poland,POL,1999,1300000
Poland,POL,2000,1300000
Poland,POL,2001,1300000
Poland,POL,2002,1300000
Poland,POL,2003,1300000
Poland,POL,2004,1300000
Poland,POL,2005,1250000
Poland,POL,2006,1400000
Poland,POL,2007,1450000
Poland,POL,2008,1450000
Poland,POL,2009,1450000
Poland,POL,2010,1450000
Poland,POL,2011,1465000
Poland,POL,2012,1470000
Poland,POL,2013,1500000
Poland,POL,2014,1525000
Poland,POL,2015,1547589
Poland,POL,2016,1554259
Poland,POL,2017,1571299
Poland,POL,2018,1633000
Poland,POL,2019,1678000
Poland,POL,2020,1766000
Poland,POL,2021,2013000
Polynesia,OWID_PYA,1961,2490
Polynesia,OWID_PYA,1962,2530
Polynesia,OWID_PYA,1963,3070
Polynesia,OWID_PYA,1964,3410
Polynesia,OWID_PYA,1965,4410
Polynesia,OWID_PYA,1966,5410
Polynesia,OWID_PYA,1967,6610
Polynesia,OWID_PYA,1968,8180
Polynesia,OWID_PYA,1969,9180
Polynesia,OWID_PYA,1970,9689
Polynesia,OWID_PYA,1971,10190
Polynesia,OWID_PYA,1972,11350
Polynesia,OWID_PYA,1973,11340
Polynesia,OWID_PYA,1974,11380
Polynesia,OWID_PYA,1975,12560
Polynesia,OWID_PYA,1976,13010
Polynesia,OWID_PYA,1977,12860
Polynesia,OWID_PYA,1978,13560
Polynesia,OWID_PYA,1979,14710
Polynesia,OWID_PYA,1980,14710
Polynesia,OWID_PYA,1981,13910
Polynesia,OWID_PYA,1982,12411
Polynesia,OWID_PYA,1983,12511
Polynesia,OWID_PYA,1984,12512
Polynesia,OWID_PYA,1985,12867
Polynesia,OWID_PYA,1986,12366
Polynesia,OWID_PYA,1987,13008
Polynesia,OWID_PYA,1988,13154
Polynesia,OWID_PYA,1989,13351
Polynesia,OWID_PYA,1990,13750
Polynesia,OWID_PYA,1991,13850
Polynesia,OWID_PYA,1992,13854
Polynesia,OWID_PYA,1993,13757
Polynesia,OWID_PYA,1994,14757
Polynesia,OWID_PYA,1995,14359
Polynesia,OWID_PYA,1996,13960
Polynesia,OWID_PYA,1997,13761
Polynesia,OWID_PYA,1998,13863
Polynesia,OWID_PYA,1999,13914
Polynesia,OWID_PYA,2000,13995
Polynesia,OWID_PYA,2001,13996
Polynesia,OWID_PYA,2002,14307
Polynesia,OWID_PYA,2003,14689
Polynesia,OWID_PYA,2004,14655
Polynesia,OWID_PYA,2005,14887
Polynesia,OWID_PYA,2006,14180
Polynesia,OWID_PYA,2007,14740
Polynesia,OWID_PYA,2008,14712
Polynesia,OWID_PYA,2009,14713
Polynesia,OWID_PYA,2010,14720
Polynesia,OWID_PYA,2011,14713
Polynesia,OWID_PYA,2012,14744
Polynesia,OWID_PYA,2013,14774
Polynesia,OWID_PYA,2014,14776
Polynesia,OWID_PYA,2015,14752
Polynesia,OWID_PYA,2016,14730
Polynesia,OWID_PYA,2017,14792
Polynesia,OWID_PYA,2018,14757
Polynesia,OWID_PYA,2019,14685
Polynesia,OWID_PYA,2020,14663
Polynesia,OWID_PYA,2021,14619
Portugal,PRT,1961,200000
Portugal,PRT,1962,200000
Portugal,PRT,1963,200000
Portugal,PRT,1964,200000
Portugal,PRT,1965,210000
Portugal,PRT,1966,210000
Portugal,PRT,1967,210000
Portugal,PRT,1968,210000
Portugal,PRT,1969,210000
Portugal,PRT,1970,210000
Portugal,PRT,1971,215000
Portugal,PRT,1972,215000
Portugal,PRT,1973,218000
Portugal,PRT,1974,220000
Portugal,PRT,1975,220000
Portugal,PRT,1976,220000
Portugal,PRT,1977,220000
Portugal,PRT,1978,225000
Portugal,PRT,1979,225000
Portugal,PRT,1980,228000
Portugal,PRT,1981,230000
Portugal,PRT,1982,230000
Portugal,PRT,1983,230000
Portugal,PRT,1984,235000
Portugal,PRT,1985,235000
Portugal,PRT,1986,238000
Portugal,PRT,1987,240000
Portugal,PRT,1988,240000
Portugal,PRT,1989,240000
Portugal,PRT,1990,240000
Portugal,PRT,1991,240000
Portugal,PRT,1992,240000
Portugal,PRT,1993,294930
Portugal,PRT,1994,258741
Portugal,PRT,1995,244298
Portugal,PRT,1996,241389
Portugal,PRT,1997,239457
Portugal,PRT,1998,251830
Portugal,PRT,1999,285230
Portugal,PRT,2000,251949
Portugal,PRT,2001,246333
Portugal,PRT,2002,236908
Portugal,PRT,2003,228471
Portugal,PRT,2004,216717
Portugal,PRT,2005,188479
Portugal,PRT,2006,196527
Portugal,PRT,2007,163863
Portugal,PRT,2008,194297
Portugal,PRT,2009,195596
Portugal,PRT,2010,202436
Portugal,PRT,2011,205127
Portugal,PRT,2012,207391
Portugal,PRT,2013,223390
Portugal,PRT,2014,305943
Portugal,PRT,2015,412657
Portugal,PRT,2016,523542
