Entity,Code,Year,"Meat, rabbit | 00001141 || Producing or slaughtered animals | 005321 || animals"
World,OWID_WRL,1990,538531000
World,OWID_WRL,1991,437468000
World,OWID_WRL,1992,460982000
World,OWID_WRL,1993,472891000
World,OWID_WRL,1994,494298000
World,OWID_WRL,1995,515085000
World,OWID_WRL,1996,560208000
World,OWID_WRL,1997,529717000
World,OWID_WRL,1998,552621000
World,OWID_WRL,1999,547720000
World,OWID_WRL,2000,608405000
World,OWID_WRL,2001,669455000
World,OWID_WRL,2002,684872000
World,OWID_WRL,2003,689285000
World,OWID_WRL,2004,684781000
World,OWID_WRL,2005,724579000
World,OWID_WRL,2006,749887000
World,OWID_WRL,2007,793746000
World,OWID_WRL,2008,762752000
World,OWID_WRL,2009,777300000
World,OWID_WRL,2010,814841000
World,OWID_WRL,2011,841017000
World,OWID_WRL,2012,843535000
World,OWID_WRL,2013,873011000
World,OWID_WRL,2014,889388000
World,OWID_WRL,2015,893877000
World,OWID_WRL,2016,780201000
World,OWID_WRL,2017,670569000
World,OWID_WRL,2018,646960000
World,OWID_WRL,2019,653637000
World,OWID_WRL,2020,608188000
World,OWID_WRL,2021,572120000
